MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASC,REGC09,D_Proportion_diff,2024,-4.6,7.5,-12.1,3,
MEASC,REGC09,E_Number_diff,2024,-1.7,3.2,-4.9,1.6,
MEASC,REGC10,A_Proportion,2024,10,2.5,7.5,12.5,
MEASC,REGC10,B_Number,2024,14.4,3.6,10.7,18,
MEASC,REGC10,C_Population,2024,144.5,8.3,136.1,152.8,
MEASC,REGC10,D_Proportion_diff,2024,-0.1,3.6,-3.8,3.5,
MEASC,REGC10,E_Number_diff,2024,0.7,4.8,-4.1,5.5,
MEASC,REGC11,A_Proportion,2024,8.5,3.9,4.7,12.4,
MEASC,REGC11,B_Number,2024,4.1,1.9,2.2,6,
MEASC,REGC11,C_Population,2024,47.8,4.9,42.9,52.6,
MEASC,REGC11,D_Proportion_diff,2024,2.1,5.7,-3.6,7.8,
MEASC,REGC11,E_Number_diff,2024,1,2.8,-1.8,3.8,
MEASC,REGC12,A_Proportion,2024,12.6,6.7,5.9,19.4,
MEASC,REGC12,B_Number,2024,3.1,1.6,1.5,4.8,
MEASC,REGC12,C_Population,2024,24.7,2.7,21.9,27.4,
MEASC,REGC12,D_Proportion_diff,2024,2.3,10.2,-7.8,12.5,
MEASC,REGC12,E_Number_diff,2024,0.6,2.4,-1.8,3.1,
MEASC,REGC99,A_Proportion,2024,13.4,1.1,12.2,14.5,
MEASC,REGC99,B_Number,2024,156.6,13.4,143.2,170,
MEASC,REGC99,C_Population,2024,1172,2.4,1169.6,1174.4,
MEASC,REGC99,D_Proportion_diff,2024,0.9,1.7,-0.8,2.5,
MEASC,REGC99,E_Number_diff,2024,12.5,19.7,-7.2,32.2,
MEASE,DISD01,A_Proportion,2024,26.2,3.3,22.9,29.5,
MEASE,DISD01,B_Number,2024,31.8,4.5,27.3,36.3,
MEASE,DISD01,C_Population,2024,121.6,7.6,114,129.2,
MEASE,DISD01,D_Proportion_diff,2024,2.6,4.8,-2.1,7.4,
MEASE,DISD01,E_Number_diff,2024,2.6,6.5,-3.9,9,
MEASE,DISD02,A_Proportion,2024,21.3,1.3,19.9,22.6,
MEASE,DISD02,B_Number,2024,199.5,12.5,187,212,
MEASE,DISD02,C_Population,2024,938.2,10.1,928.1,948.3,
MEASE,DISD02,D_Proportion_diff,2024,-0.3,2.3,-2.6,2,
MEASE,DISD02,E_Number_diff,2024,3,20.7,-17.7,23.6,
MEASE,DISH01,A_Proportion,2024,27.4,2.9,24.5,30.3,
MEASE,DISH01,B_Number,2024,94.2,11.1,83.2,105.3,
MEASE,DISH01,C_Population,2024,343.9,15.3,328.6,359.2,
MEASE,DISH01,D_Proportion_diff,2024,2.5,4.1,-1.6,6.5,
MEASE,DISH01,E_Number_diff,2024,7,15.3,-8.3,22.3,
MEASE,DISH02,A_Proportion,2024,19.2,1.5,17.7,20.7,
MEASE,DISH02,B_Number,2024,159.8,13,146.8,172.8,
MEASE,DISH02,C_Population,2024,833.2,15.3,817.8,848.5,
MEASE,DISH02,D_Proportion_diff,2024,-1.2,2.4,-3.7,1.2,
MEASE,DISH02,E_Number_diff,2024,-4.7,20.3,-25.1,15.6,
MEASE,DISH99,A_Proportion,2024,21.6,1.3,20.2,22.9,
MEASE,DISH99,B_Number,2024,254,15.7,238.3,269.7,
MEASE,DISH99,C_Population,2024,1177.1, , , ,NA
MEASE,DISH99,D_Proportion_diff,2024,-0.2,2.2,-2.4,2,
MEASE,DISH99,E_Number_diff,2024,2.2,25.3,-23,27.5,
MEASE,ETHG01,A_Proportion,2024,17,1.5,15.6,18.5,
MEASE,ETHG01,B_Number,2024,125.2,10.9,114.3,136.1,
MEASE,ETHG01,C_Population,2024,736.3,18,718.3,754.4,
MEASE,ETHG01,D_Proportion_diff,2024,-0.3,2.2,-2.5,1.9,
MEASE,ETHG01,E_Number_diff,2024,-2.8,17.1,-19.9,14.4,
MEASE,ETHG02,A_Proportion,2024,28,3,25,31,
MEASE,ETHG02,B_Number,2024,82.7,9.9,72.8,92.6,
MEASE,ETHG02,C_Population,2024,295,13.4,281.6,308.4,
MEASE,ETHG02,D_Proportion_diff,2024,1.9,3.9,-2,5.7,
MEASE,ETHG02,E_Number_diff,2024,6.3,12.7,-6.4,19.1,
MEASE,ETHG03,A_Proportion,2024,29.1,3.8,25.3,32.8,
MEASE,ETHG03,B_Number,2024,47.9,7.8,40.1,55.7,
MEASE,ETHG03,C_Population,2024,165,13,152,177.9,
MEASE,ETHG03,D_Proportion_diff,2024,-1.6,6.8,-8.3,5.2,
MEASE,ETHG03,E_Number_diff,2024,-0.8,14,-14.8,13.2,
MEASE,ETHG04,A_Proportion,2024,22.9,3,20,25.9,
MEASE,ETHG04,B_Number,2024,55.9,8.3,47.6,64.1,
MEASE,ETHG04,C_Population,2024,243.5,15.4,228.1,258.9,
MEASE,ETHG04,D_Proportion_diff,2024,-0.1,5.2,-5.3,5.2,
MEASE,ETHG04,E_Number_diff,2024,5,14.5,-9.5,19.5,
MEASE,ETHG05,A_Proportion,2024,21.4,10.5,10.9,32,
MEASE,ETHG05,B_Number,2024,5.5,3.1,2.4,8.6,
MEASE,ETHG05,C_Population,2024,25.8,5.7,20.1,31.5,
MEASE,ETHG05,D_Proportion_diff,2024,-12.9,16,-28.9,3.1,
MEASE,ETHG05,E_Number_diff,2024,-5.1,5.5,-10.7,0.4,
MEASE,ETHG06,A_Proportion,2024,15.2,8.4,6.8,23.6,
MEASE,ETHG06,B_Number,2024,2.3,1.4,0.9,3.7,
MEASE,ETHG06,C_Population,2024,15.2,3.8,11.4,19,
MEASE,ETHG06,D_Proportion_diff,2024,-4.5,12.9,-17.3,8.4,
MEASE,ETHG06,E_Number_diff,2024,-0.3,2,-2.3,1.7,
MEASE,ETHG99,A_Proportion,2024,21.6,1.3,20.2,22.9,
MEASE,ETHG99,B_Number,2024,254,15.7,238.3,269.7,
MEASE,ETHG99,C_Population,2024,1177.1, , , ,NA
MEASE,ETHG99,D_Proportion_diff,2024,-0.2,2.2,-2.4,2,
MEASE,ETHG99,E_Number_diff,2024,2.2,25.3,-23,27.5,
MEASE,REGC01,A_Proportion,2024,26.3,7,19.3,33.3,
MEASE,REGC01,B_Number,2024,12.3,3.4,8.9,15.7,
MEASE,REGC01,C_Population,2024,46.8,4.4,42.4,51.3,
MEASE,REGC01,D_Proportion_diff,2024,3.2,10.3,-7,13.5,
MEASE,REGC01,E_Number_diff,2024,1.4,5,-3.6,6.5,
MEASE,REGC02,A_Proportion,2024,22.8,2.8,19.9,25.6,
MEASE,REGC02,B_Number,2024,94.5,12.4,82.1,106.9,
MEASE,REGC02,C_Population,2024,415.3,12.4,403,427.7,
MEASE,REGC02,D_Proportion_diff,2024,1.1,4.3,-3.2,5.3,
MEASE,REGC02,E_Number_diff,2024,7.9,18.5,-10.5,26.4,
MEASE,REGC03,A_Proportion,2024,24.3,4.2,20.1,28.5,
MEASE,REGC03,B_Number,2024,31.5,5.8,25.6,37.3,
MEASE,REGC03,C_Population,2024,129.4,6.5,122.9,135.9,
MEASE,REGC03,D_Proportion_diff,2024,3.7,6,-2.3,9.7,
MEASE,REGC03,E_Number_diff,2024,6,8,-2,14,
MEASE,REGC04,A_Proportion,2024,23.1,4.4,18.7,27.5,
MEASE,REGC04,B_Number,2024,18.1,3.7,14.4,21.7,
MEASE,REGC04,C_Population,2024,78.2,4.8,73.4,83.1,
MEASE,REGC04,D_Proportion_diff,2024,0.1,7.2,-7,7.3,
MEASE,REGC04,E_Number_diff,2024,-1.4,6.2,-7.5,4.8,
MEASE,REGC05,A_Proportion,2024,18.8,6,12.8,24.8,
MEASE,REGC05,B_Number,2024,10,3.4,6.6,13.4,
MEASE,REGC05,C_Population,2024,53,3.8,49.1,56.8,
MEASE,REGC05,D_Proportion_diff,2024,-2.8,8.7,-11.5,5.9,
MEASE,REGC05,E_Number_diff,2024,-1,5.1,-6.1,4.1,
MEASE,REGC06,A_Proportion,2024,28.2,7.4,20.8,35.6,
MEASE,REGC06,B_Number,2024,8.7,2.5,6.1,11.2,
MEASE,REGC06,C_Population,2024,30.8,3.2,27.5,34,
MEASE,REGC06,D_Proportion_diff,2024,10.2,10.4,-0.2,20.6,
MEASE,REGC06,E_Number_diff,2024,3.3,3.5,-0.2,6.8,
MEASE,REGC07,A_Proportion,2024,22,5.9,16.1,27.9,
MEASE,REGC07,B_Number,2024,12.1,3.5,8.6,15.6,
MEASE,REGC07,C_Population,2024,54.9,4.9,50,59.9,
MEASE,REGC07,D_Proportion_diff,2024,-2.5,9,-11.5,6.4,
MEASE,REGC07,E_Number_diff,2024,-3.3,5.9,-9.2,2.7,
MEASE,REGC08,A_Proportion,2024,14.8,3.7,11,18.5,
MEASE,REGC08,B_Number,2024,16,4.2,11.8,20.2,
MEASE,REGC08,C_Population,2024,108.4,6.6,101.8,115,
MEASE,REGC08,D_Proportion_diff,2024,0.5,4.8,-4.3,5.3,
MEASE,REGC08,E_Number_diff,2024,0.4,5.5,-5.1,5.9,
MEASE,REGC09,A_Proportion,2024,21.3,8.4,12.9,29.6,
MEASE,REGC09,B_Number,2024,9.3,3.8,5.5,13,
MEASE,REGC09,C_Population,2024,43.5,3.4,40.1,47,
MEASE,REGC09,D_Proportion_diff,2024,-6.8,12.3,-19.1,5.4,
MEASE,REGC09,E_Number_diff,2024,-2.5,5.6,-8.1,3.1,
MEASE,REGC10,A_Proportion,2024,16.9,3.3,13.6,20.2,
MEASE,REGC10,B_Number,2024,24.4,5.2,19.2,29.5,
MEASE,REGC10,C_Population,2024,144.1,8.2,135.9,152.3,
MEASE,REGC10,D_Proportion_diff,2024,-6.6,5.9,-12.5,-0.7,
MEASE,REGC10,E_Number_diff,2024,-7.8,8.4,-16.2,0.6,
MEASE,REGC11,A_Proportion,2024,16.8,5.2,11.6,22,
MEASE,REGC11,B_Number,2024,8.1,2.8,5.3,10.9,
MEASE,REGC11,C_Population,2024,48.2,5.4,42.8,53.6,
MEASE,REGC11,D_Proportion_diff,2024,-10.7,9.7,-20.4,-1.1,
MEASE,REGC11,E_Number_diff,2024,-4.7,5.1,-9.8,0.3,
MEASE,REGC12,A_Proportion,2024,38,9,28.9,47,
MEASE,REGC12,B_Number,2024,9.3,2.5,6.7,11.8,
MEASE,REGC12,C_Population,2024,24.4,2.5,21.9,26.9,
MEASE,REGC12,D_Proportion_diff,2024,15.3,15,0.2,30.3,
MEASE,REGC12,E_Number_diff,2024,3.8,3.8,0,7.6,
MEASE,REGC99,A_Proportion,2024,21.6,1.3,20.2,22.9,
MEASE,REGC99,B_Number,2024,254,15.7,238.3,269.7,
MEASE,REGC99,C_Population,2024,1177.1, , , ,NA
MEASE,REGC99,D_Proportion_diff,2024,-0.2,2.2,-2.4,2,
MEASE,REGC99,E_Number_diff,2024,2.2,25.3,-23,27.5,
MEASF,DISD01,A_Proportion,2024,32.8,3.2,29.6,35.9,
MEASF,DISD01,B_Number,2024,39.8,4.6,35.2,44.5,
MEASF,DISD01,C_Population,2024,121.6,7.6,114,129.2,
MEASF,DISD01,D_Proportion_diff,2024,1.8,5,-3.3,6.8,
MEASF,DISD01,E_Number_diff,2024,1.3,7,-5.7,8.3,
MEASF,DISD02,A_Proportion,2024,29.5,1.6,27.9,31,
MEASF,DISD02,B_Number,2024,276.3,14.8,261.5,291.1,
MEASF,DISD02,C_Population,2024,938.2,10.1,928.1,948.3,
MEASF,DISD02,D_Proportion_diff,2024,0,2.5,-2.4,2.5,
MEASF,DISD02,E_Number_diff,2024,8.4,22.5,-14.2,30.9,
MEASF,DISH01,A_Proportion,2024,35.3,2.9,32.4,38.2,
MEASF,DISH01,B_Number,2024,121.5,11.9,109.6,133.3,
MEASF,DISH01,C_Population,2024,343.9,15.3,328.6,359.2,
MEASF,DISH01,D_Proportion_diff,2024,3,4.5,-1.4,7.5,
MEASF,DISH01,E_Number_diff,2024,8.6,17,-8.4,25.6,
MEASF,DISH02,A_Proportion,2024,27.6,1.8,25.8,29.4,
MEASF,DISH02,B_Number,2024,230,15.2,214.8,245.3,
MEASF,DISH02,C_Population,2024,833.2,15.3,817.8,848.5,
MEASF,DISH02,D_Proportion_diff,2024,-0.8,2.8,-3.6,2,
MEASF,DISH02,E_Number_diff,2024,0.9,22.6,-21.8,23.5,
MEASF,DISH99,A_Proportion,2024,29.9,1.6,28.3,31.4,
MEASF,DISH99,B_Number,2024,351.5,18.3,333.2,369.8,
MEASF,DISH99,C_Population,2024,1177.1, , , ,NA
MEASF,DISH99,D_Proportion_diff,2024,0.3,2.4,-2.1,2.7,
MEASF,DISH99,E_Number_diff,2024,9.4,27.8,-18.4,37.3,
MEASF,ETHG01,A_Proportion,2024,25.3,1.7,23.6,27.1,
MEASF,ETHG01,B_Number,2024,186.6,13.4,173.2,200,
MEASF,ETHG01,C_Population,2024,736.3,18,718.3,754.4,
MEASF,ETHG01,D_Proportion_diff,2024,0,2.9,-2.9,2.9,
MEASF,ETHG01,E_Number_diff,2024,-0.7,23.5,-24.2,22.7,
MEASF,ETHG02,A_Proportion,2024,35.3,2.8,32.5,38.1,
MEASF,ETHG02,B_Number,2024,104.2,10.3,93.9,114.5,
MEASF,ETHG02,C_Population,2024,295,13.4,281.6,308.4,
MEASF,ETHG02,D_Proportion_diff,2024,1.6,3.9,-2.3,5.6,
MEASF,ETHG02,E_Number_diff,2024,5.9,14,-8.1,19.9,
MEASF,ETHG03,A_Proportion,2024,35.5,4.8,30.7,40.2,
MEASF,ETHG03,B_Number,2024,58.5,9.8,48.7,68.4,
MEASF,ETHG03,C_Population,2024,165,13,152,177.9,
MEASF,ETHG03,D_Proportion_diff,2024,-1.4,7,-8.5,5.6,
MEASF,ETHG03,E_Number_diff,2024,-0.3,15.4,-15.7,15.2,
MEASF,ETHG04,A_Proportion,2024,34.9,3.2,31.7,38,
MEASF,ETHG04,B_Number,2024,84.9,9.2,75.7,94.1,
MEASF,ETHG04,C_Population,2024,243.5,15.4,228.1,258.9,
MEASF,ETHG04,D_Proportion_diff,2024,0.6,5.2,-4.6,5.7,
MEASF,ETHG04,E_Number_diff,2024,9.1,16.2,-7.1,25.4,
MEASF,ETHG05,A_Proportion,2024,34.8,11.3,23.5,46.1,
MEASF,ETHG05,B_Number,2024,9,3.5,5.5,12.5,
MEASF,ETHG05,C_Population,2024,25.8,5.7,20.1,31.5,
MEASF,ETHG05,D_Proportion_diff,2024,-9.1,17.4,-26.5,8.2,
MEASF,ETHG05,E_Number_diff,2024,-4.7,6,-10.7,1.3,
MEASF,ETHG06,A_Proportion,2024,21.9,10.1,11.8,32,
MEASF,ETHG06,B_Number,2024,3.3,1.7,1.7,5,
MEASF,ETHG06,C_Population,2024,15.2,3.8,11.4,19,
MEASF,ETHG06,D_Proportion_diff,2024,0.1,12.4,-12.3,12.6,
MEASF,ETHG06,E_Number_diff,2024,0.4,1.9,-1.5,2.3,
MEASF,ETHG99,A_Proportion,2024,29.9,1.6,28.3,31.4,
MEASF,ETHG99,B_Number,2024,351.5,18.3,333.2,369.8,
MEASF,ETHG99,C_Population,2024,1177.1, , , ,NA
MEASF,ETHG99,D_Proportion_diff,2024,0.3,2.4,-2.1,2.7,
MEASF,ETHG99,E_Number_diff,2024,9.4,27.8,-18.4,37.3,
MEASF,REGC01,A_Proportion,2024,33.3,8.4,24.9,41.7,
MEASF,REGC01,B_Number,2024,15.6,4.1,11.5,19.8,
MEASF,REGC01,C_Population,2024,46.8,4.4,42.4,51.3,
MEASF,REGC01,D_Proportion_diff,2024,2.1,11.6,-9.5,13.7,
MEASF,REGC01,E_Number_diff,2024,0.9,6.1,-5.3,7,
MEASF,REGC02,A_Proportion,2024,31.9,3.1,28.8,35,
MEASF,REGC02,B_Number,2024,132.4,14,118.4,146.5,
MEASF,REGC02,C_Population,2024,415.3,12.4,403,427.7,
MEASF,REGC02,D_Proportion_diff,2024,0.4,4.4,-4,4.7,
MEASF,REGC02,E_Number_diff,2024,6.8,20,-13.2,26.8,
MEASF,REGC03,A_Proportion,2024,30.4,4.3,26,34.7,
MEASF,REGC03,B_Number,2024,39.3,6.2,33.1,45.5,
MEASF,REGC03,C_Population,2024,129.4,6.5,122.9,135.9,
MEASF,REGC03,D_Proportion_diff,2024,1,6.5,-5.5,7.5,
MEASF,REGC03,E_Number_diff,2024,3,9.2,-6.2,12.2,
MEASF,REGC04,A_Proportion,2024,29.4,4.7,24.8,34.1,
MEASF,REGC04,B_Number,2024,23,4,19,27,
MEASF,REGC04,C_Population,2024,78.2,4.8,73.4,83.1,
MEASF,REGC04,D_Proportion_diff,2024,0.6,6.2,-5.6,6.8,
MEASF,REGC04,E_Number_diff,2024,-1.3,5.4,-6.7,4.1,
MEASF,REGC05,A_Proportion,2024,24.5,7.9,16.6,32.4,
MEASF,REGC05,B_Number,2024,13,4.6,8.4,17.6,
MEASF,REGC05,C_Population,2024,53,3.8,49.1,56.8,
MEASF,REGC05,D_Proportion_diff,2024,-0.6,10,-10.6,9.5,
MEASF,REGC05,E_Number_diff,2024,0.3,6,-5.7,6.2,
MEASF,REGC06,A_Proportion,2024,26.8,8,18.9,34.8,
MEASF,REGC06,B_Number,2024,8.3,2.6,5.6,10.9,
MEASF,REGC06,C_Population,2024,30.8,3.2,27.5,34,
MEASF,REGC06,D_Proportion_diff,2024,4.8,10.8,-5.9,15.6,
MEASF,REGC06,E_Number_diff,2024,1.7,3.6,-1.9,5.3,
MEASF,REGC07,A_Proportion,2024,33.6,7.2,26.4,40.8,
MEASF,REGC07,B_Number,2024,18.5,4.3,14.2,22.7,
MEASF,REGC07,C_Population,2024,54.9,4.9,50,59.9,
MEASF,REGC07,D_Proportion_diff,2024,3,9.8,-6.9,12.8,
MEASF,REGC07,E_Number_diff,2024,-0.7,6.5,-7.2,5.8,
MEASF,REGC08,A_Proportion,2024,26.9,3.9,23,30.7,
MEASF,REGC08,B_Number,2024,29.2,4.9,24.3,34,
MEASF,REGC08,C_Population,2024,108.4,6.6,101.8,115,
MEASF,REGC08,D_Proportion_diff,2024,3.9,5.6,-1.6,9.5,
MEASF,REGC08,E_Number_diff,2024,4,7,-3.1,11,
MEASF,REGC09,A_Proportion,2024,32.7,8.1,24.5,40.8,
MEASF,REGC09,B_Number,2024,14.2,3.9,10.3,18.2,
MEASF,REGC09,C_Population,2024,43.5,3.4,40.1,47,
MEASF,REGC09,D_Proportion_diff,2024,-1.7,13,-14.7,11.3,
MEASF,REGC09,E_Number_diff,2024,-0.1,6.2,-6.3,6.1,
MEASF,REGC10,A_Proportion,2024,24.2,3.7,20.5,27.9,
MEASF,REGC10,B_Number,2024,34.9,5.7,29.2,40.6,
MEASF,REGC10,C_Population,2024,144.1,8.2,135.9,152.3,
MEASF,REGC10,D_Proportion_diff,2024,-6.7,6.8,-13.4,0.1,
MEASF,REGC10,E_Number_diff,2024,-7.4,9.7,-17.1,2.4,
MEASF,REGC11,A_Proportion,2024,27,6.2,20.8,33.2,
MEASF,REGC11,B_Number,2024,13,3.5,9.5,16.5,
MEASF,REGC11,C_Population,2024,48.2,5.4,42.8,53.6,
MEASF,REGC11,D_Proportion_diff,2024,-5.8,9.4,-15.3,3.6,
MEASF,REGC11,E_Number_diff,2024,-2.3,5.3,-7.6,3,
MEASF,REGC12,A_Proportion,2024,41.9,9.6,32.3,51.5,
MEASF,REGC12,B_Number,2024,10.2,2.8,7.4,13,
MEASF,REGC12,C_Population,2024,24.4,2.5,21.9,26.9,
MEASF,REGC12,D_Proportion_diff,2024,18.9,15.8,3.1,34.7,
MEASF,REGC12,E_Number_diff,2024,4.7,4,0.7,8.7,
MEASF,REGC99,A_Proportion,2024,29.9,1.6,28.3,31.4,
MEASF,REGC99,B_Number,2024,351.5,18.3,333.2,369.8,
MEASF,REGC99,C_Population,2024,1177.1, , , ,NA
MEASF,REGC99,D_Proportion_diff,2024,0.3,2.4,-2.1,2.7,
MEASF,REGC99,E_Number_diff,2024,9.4,27.8,-18.4,37.3,
MEASG,DISD01,A_Proportion,2024,23.1,3.2,19.9,26.3,
MEASG,DISD01,B_Number,2024,28.1,4.2,23.9,32.3,
MEASG,DISD01,C_Population,2024,121.6,7.6,114,129.2,
MEASG,DISD01,D_Proportion_diff,2024,3.4,4.2,-0.8,7.6,
MEASG,DISD01,E_Number_diff,2024,3.6,5.5,-1.8,9.1,
MEASG,DISD02,A_Proportion,2024,20.9,1.3,19.6,22.2,
MEASG,DISD02,B_Number,2024,196.1,12.4,183.7,208.5,
MEASG,DISD02,C_Population,2024,938.2,10.1,928.1,948.3,
MEASG,DISD02,D_Proportion_diff,2024,0.4,2.2,-1.8,2.6,
MEASG,DISD02,E_Number_diff,2024,9.2,20,-10.8,29.2,
MEASG,DISH01,A_Proportion,2024,24.2,2.7,21.5,26.9,
MEASG,DISH01,B_Number,2024,83.3,9.9,73.4,93.2,
MEASG,DISH01,C_Population,2024,343.9,15.3,328.6,359.2,
MEASG,DISH01,D_Proportion_diff,2024,3.4,3.9,-0.5,7.3,
MEASG,DISH01,E_Number_diff,2024,10.4,13.8,-3.4,24.2,
MEASG,DISH02,A_Proportion,2024,19.8,1.5,18.3,21.3,
MEASG,DISH02,B_Number,2024,165,12.6,152.3,177.6,
MEASG,DISH02,C_Population,2024,833.2,15.3,817.8,848.5,
MEASG,DISH02,D_Proportion_diff,2024,-0.5,2.4,-2.9,1.9,
MEASG,DISH02,E_Number_diff,2024,1.1,19.3,-18.1,20.4,
MEASG,DISH99,A_Proportion,2024,21.1,1.3,19.7,22.4,
MEASG,DISH99,B_Number,2024,248.2,15.8,232.4,264,
MEASG,DISH99,C_Population,2024,1177.1, , , ,NA
MEASG,DISH99,D_Proportion_diff,2024,0.6,2.1,-1.5,2.7,
MEASG,DISH99,E_Number_diff,2024,11.6,24.7,-13.1,36.2,
MEASG,ETHG01,A_Proportion,2024,17.6,1.4,16.2,19.1,
MEASG,ETHG01,B_Number,2024,129.9,11,118.9,140.9,
MEASG,ETHG01,C_Population,2024,736.3,18,718.3,754.4,
MEASG,ETHG01,D_Proportion_diff,2024,0.3,2.1,-1.8,2.4,
MEASG,ETHG01,E_Number_diff,2024,1.8,17.2,-15.3,19,
MEASG,ETHG02,A_Proportion,2024,24,2.7,21.3,26.6,
MEASG,ETHG02,B_Number,2024,70.7,9.1,61.5,79.8,
MEASG,ETHG02,C_Population,2024,295,13.4,281.6,308.4,
MEASG,ETHG02,D_Proportion_diff,2024,0.8,3.9,-3.1,4.8,
MEASG,ETHG02,E_Number_diff,2024,3.3,12.6,-9.4,15.9,
MEASG,ETHG03,A_Proportion,2024,22,3.9,18.1,25.9,
MEASG,ETHG03,B_Number,2024,36.3,7.4,28.9,43.7,
MEASG,ETHG03,C_Population,2024,165,13,152,177.9,
MEASG,ETHG03,D_Proportion_diff,2024,0.5,6.7,-6.2,7.2,
MEASG,ETHG03,E_Number_diff,2024,2,11.8,-9.8,13.8,
MEASG,ETHG04,A_Proportion,2024,27.4,3.1,24.3,30.5,
MEASG,ETHG04,B_Number,2024,66.7,8.6,58.1,75.3,
MEASG,ETHG04,C_Population,2024,243.5,15.4,228.1,258.9,
MEASG,ETHG04,D_Proportion_diff,2024,1.7,4.8,-3.1,6.5,
MEASG,ETHG04,E_Number_diff,2024,9.9,14.2,-4.3,24.1,
MEASG,ETHG05,A_Proportion,2024,23.9,10,13.8,33.9,
MEASG,ETHG05,B_Number,2024,6.2,3,3.2,9.1,
MEASG,ETHG05,C_Population,2024,25.8,5.7,20.1,31.5,
MEASG,ETHG05,D_Proportion_diff,2024,-13.9,15.8,-29.7,1.9,
MEASG,ETHG05,E_Number_diff,2024,-5.6,5.5,-11.1,-0.1,
MEASG,ETHG06,A_Proportion,2024,16.1,8.8,7.2,24.9,
MEASG,ETHG06,B_Number,2024,2.4,1.4,1,3.9,
MEASG,ETHG06,C_Population,2024,15.2,3.8,11.4,19,
MEASG,ETHG06,D_Proportion_diff,2024,-3,12.4,-15.5,9.4,
MEASG,ETHG06,E_Number_diff,2024,-0.1,2,-2.1,1.9,
MEASG,ETHG99,A_Proportion,2024,21.1,1.3,19.7,22.4,
MEASG,ETHG99,B_Number,2024,248.2,15.8,232.4,264,
MEASG,ETHG99,C_Population,2024,1177.1, , , ,NA
MEASG,ETHG99,D_Proportion_diff,2024,0.6,2.1,-1.5,2.7,
MEASG,ETHG99,E_Number_diff,2024,11.6,24.7,-13.1,36.2,
MEASG,REGC01,A_Proportion,2024,20.3,6.6,13.8,26.9,
MEASG,REGC01,B_Number,2024,9.5,3,6.5,12.6,
MEASG,REGC01,C_Population,2024,46.8,4.4,42.4,51.3,
MEASG,REGC01,D_Proportion_diff,2024,-1.1,9.9,-11,8.8,
MEASG,REGC01,E_Number_diff,2024,-0.6,4.8,-5.4,4.2,
MEASG,REGC02,A_Proportion,2024,23.9,2.5,21.4,26.4,
MEASG,REGC02,B_Number,2024,99.2,11.1,88.1,110.3,
MEASG,REGC02,C_Population,2024,415.3,12.4,403,427.7,
MEASG,REGC02,D_Proportion_diff,2024,0.2,4.1,-3.9,4.4,
MEASG,REGC02,E_Number_diff,2024,4.9,17.9,-13.1,22.8,
MEASG,REGC03,A_Proportion,2024,22.2,4.1,18.1,26.3,
MEASG,REGC03,B_Number,2024,28.7,5.8,23,34.5,
MEASG,REGC03,C_Population,2024,129.4,6.5,122.9,135.9,
MEASG,REGC03,D_Proportion_diff,2024,3.8,6,-2.2,9.9,
MEASG,REGC03,E_Number_diff,2024,6.1,8.1,-2.1,14.2,
MEASG,REGC04,A_Proportion,2024,19.8,4.1,15.7,23.8,
MEASG,REGC04,B_Number,2024,15.5,3.4,12.1,18.8,
MEASG,REGC04,C_Population,2024,78.2,4.8,73.4,83.1,
MEASG,REGC04,D_Proportion_diff,2024,-0.1,6.3,-6.4,6.2,
MEASG,REGC04,E_Number_diff,2024,-1.3,5.2,-6.5,3.9,
MEASG,REGC05,A_Proportion,2024,16.4,6.2,10.2,22.6,
MEASG,REGC05,B_Number,2024,8.7,3.5,5.2,12.2,
MEASG,REGC05,C_Population,2024,53,3.8,49.1,56.8,
MEASG,REGC05,D_Proportion_diff,2024,-0.3,8.9,-9.2,8.5,
MEASG,REGC05,E_Number_diff,2024,0.2,4.9,-4.7,5.1,
MEASG,REGC06,A_Proportion,2024,21.4,7.8,13.6,29.2,
MEASG,REGC06,B_Number,2024,6.6,2.5,4.1,9,
MEASG,REGC06,C_Population,2024,30.8,3.2,27.5,34,
MEASG,REGC06,D_Proportion_diff,2024,6.9,9.8,-2.9,16.7,
MEASG,REGC06,E_Number_diff,2024,2.2,3.2,-1,5.4,
MEASG,REGC07,A_Proportion,2024,21.8,6.7,15.2,28.5,
MEASG,REGC07,B_Number,2024,12,3.9,8.1,15.9,
MEASG,REGC07,C_Population,2024,54.9,4.9,50,59.9,
MEASG,REGC07,D_Proportion_diff,2024,3,8.1,-5.1,11.1,
MEASG,REGC07,E_Number_diff,2024,0.2,5.1,-4.9,5.3,
MEASG,REGC08,A_Proportion,2024,18.1,3.8,14.3,21.9,
MEASG,REGC08,B_Number,2024,19.6,4.4,15.2,24.1,
MEASG,REGC08,C_Population,2024,108.4,6.6,101.8,115,
MEASG,REGC08,D_Proportion_diff,2024,2.4,5.2,-2.9,7.6,
MEASG,REGC08,E_Number_diff,2024,2.4,6.3,-3.9,8.7,
MEASG,REGC09,A_Proportion,2024,20.3,7.7,12.6,28.1,
MEASG,REGC09,B_Number,2024,8.8,3.5,5.4,12.3,
MEASG,REGC09,C_Population,2024,43.5,3.4,40.1,47,
MEASG,REGC09,D_Proportion_diff,2024,1.4,11.3,-9.9,12.7,
MEASG,REGC09,E_Number_diff,2024,1,5.1,-4.1,6.1,
MEASG,REGC10,A_Proportion,2024,16.2,3.1,13.1,19.3,
